CLAVE_CLIENTE,UNIDAD_NEGOCIO,EMISORA_FONDO,CATEGORIA_OP,DESC_CE_FINANCIERO,SALDO_CONTRATO,SALDO_CLIENTE,DESC_TIPO_PERS,STATUS_BE
90195595,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,357049.18,357049.18,PERSONA FISICA,ENROLADO
90199993,BURSANET,ACTIREN   ,FONDO,QROO CANCUN PLAZA HOLLYWOOD,141557.35,141557.35,PERSONA FISICA,ENROLADO
90064874,BURSANET,TEMGBIA   ,FONDO,SIN CENTRO FINANCIERO,45163.33,45163.33,PERSONA FISICA,ENROLADO
95736070,BURSANET,ALTERNA   ,FONDO,SIN CENTRO FINANCIERO,124010.07,124010.07,PERSONA FISICA,ENROLADO
94631934,BURSANET,ALTERNA   ,FONDO,SIN CENTRO FINANCIERO,50324.64,50324.64,PERSONA FISICA,ENROLADO
95693859,BURSANET,ACTIMED   ,FONDO,CD MX CORPORATIVO,229918.28,230097.35,PERSONA FISICA,ENROLADO
90136383,BURSANET,ACTIREN   ,FONDO,CD MX CORPORATIVO,503531.07,503531.07,PERSONA FISICA,ENROLADO
96107891,BURSANET,ACTIMED,FONDO,CD MX SANTA FE GLEZ CAMARENA,20000,20000,PERSONA FISICA,ENROLADO
90194531,BURSANET,ROBOTIK   ,FONDO,CHIH CHIH AV DE LA JUVENTUD,1575196.52,1575196.52,PERSONA FISICA,ENROLADO
90140641,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,389754.02,389754.02,PERSONA FISICA,ENROLADO
95778577,BURSANET,ACTI500   ,FONDO,AGS AGUASCALIENTES NTE 509,164339.46,164339.46,PERSONA FISICA,ENROLADO
90198110,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,1387.28,1387.28,PERSONA FISICA,ENROLADO
96099080,BURSANET,ACTIGOB   ,FONDO,SIN CENTRO FINANCIERO,64579.99,64579.99,PERSONA FISICA,ENROLADO
93757656,BURSANET,ACTICRE   ,FONDO,SIN CENTRO FINANCIERO,774144.88,1030733.62,PERSONA FISICA,ENROLADO
93856771,BURSANET,ACTICRE   ,FONDO,SIN CENTRO FINANCIERO,50180.42,50180.42,PERSONA FISICA,ENROLADO
94241031,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,104812.48,243720.72,PERSONA FISICA,ENROLADO
94857802,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,11268.95,11268.95,PERSONA FISICA,ENROLADO
90001934,BURSANET,ACTIMED   ,FONDO,CD MX CORPORATIVO,118696.75,118696.75,PERSONA FISICA,ENROLADO
93559235,BURSANET,ACTIREN   ,FONDO,CD MX SANTA FE GLEZ CAMARENA,449447.27,449447.27,PERSONA FISICA,ENROLADO
94156890,BURSANET,ROBOTIK   ,FONDO,SIN CENTRO FINANCIERO,75300.21,1098300.63,PERSONA FISICA,ENROLADO
93734317,BURSANET,ACTIREN   ,FONDO,CD MX CORPORATIVO,118293.85,118300.69,PERSONA FISICA,ENROLADO
95413787,BURSANET,ACTI500   ,FONDO,SIN CENTRO FINANCIERO,29638.63,29638.63,PERSONA FISICA,ENROLADO
90078072,BURSANET,ACTIREN   ,FONDO,CD MX SANTA FE GLEZ CAMARENA,5023023.59,5023023.59,PERSONA FISICA,ENROLADO
93609790,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,125825.28,125825.28,PERSONA FISICA,ENROLADO
95067344,BURSANET,ACTIMED   ,FONDO,CD MX SANTA FE GLEZ CAMARENA,1.26,2.46,PERSONA FISICA,ENROLADO
95592085,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,160541.37,160541.37,PERSONA FISICA,ENROLADO
96118484,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,100813.91,100813.91,PERSONA FISICA,ENROLADO
96095013,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,58000,58000,PERSONA FISICA,ENROLADO
95779682,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,396698.62,1768649.01,PERSONA FISICA,ENROLADO
90063900,BURSANET,ALTERNA   ,FONDO,SIN CENTRO FINANCIERO,385007.88,385007.88,PERSONA FISICA,ENROLADO
96124144,BURSANET,ACTI500   ,FONDO,SIN CENTRO FINANCIERO,106370.8,106370.8,PERSONA FISICA,ENROLADO
95880902,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,24376.93,32778.2,PERSONA FISICA,ENROLADO
95729158,BURSANET,ACTIREN   ,FONDO,CD MX CORPORATIVO,79219.5,79219.5,PERSONA FISICA,ENROLADO
93518165,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,437386.51,2152892.56,PERSONA FISICA,ENROLADO
93739696,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,581708.83,581709.21,PERSONA FISICA,ENROLADO
95939013,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,622093.69,622093.69,PERSONA FISICA,ENROLADO
92898592,BURSANET,ROBOTIK   ,FONDO,SIN CENTRO FINANCIERO,19496.74,535594.38,PERSONA FISICA,ENROLADO
93765204,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,1536092.86,1621085.81,PERSONA FISICA,ENROLADO
93706471,BURSANET,ACTIREN   ,FONDO,CD MX TERRAZA PEDREGAL,65510.69,65510.69,PERSONA FISICA,ENROLADO
93559938,BURSANET,ACTIREN   ,FONDO,PUE CHOLULA CITY ANGELOPOLIS,283520.66,283520.66,PERSONA FISICA,ENROLADO
95696910,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,2.61,2.61,PERSONA FISICA,ENROLADO
93787901,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,529437.98,529447.99,PERSONA FISICA,ENROLADO
96157854,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,34461.18,39461.18,PERSONA FISICA,ENROLADO
96081385,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,91331.28,91331.28,PERSONA FISICA,ENROLADO
95255196,BURSANET,ACTICOB   ,FONDO,CD MX SANTA FE GLEZ CAMARENA,6730223.4,6730223.4,PERSONA FISICA,ENROLADO
95791182,BURSANET,ALTERNA   ,FONDO,SIN CENTRO FINANCIERO,643131.69,643131.69,PERSONA FISICA,ENROLADO
95630505,BURSANET,ALTERNA   ,FONDO,CD MX MONTES URALES,40761.94,40761.94,PERSONA FISICA,ENROLADO
96143425,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,57674.97,58280.33,PERSONA FISICA,ENROLADO
95234472,BURSANET,ROBOTIK   ,FONDO,SIN CENTRO FINANCIERO,818640.44,818640.44,PERSONA FISICA,ENROLADO
95482469,BURSANET,ACTIPLU   ,FONDO,CD MX CORPORATIVO,42703.71,42703.71,PERSONA FISICA,ENROLADO
95597159,BURSANET,ACTI500   ,FONDO,CD MX CORPORATIVO,28484.09,28484.09,PERSONA FISICA,ENROLADO
95482071,BURSANET,ACTIGOB   ,FONDO,SIN CENTRO FINANCIERO,87960.85,92966.67,PERSONA FISICA,ENROLADO
90022567,BURSANET,ORION     ,FONDO,EDO MEX SATELITE,813094.48,813094.48,PERSONA FISICA,ENROLADO
93894749,BURSANET,ACTIREN   ,FONDO,SIN CENTRO FINANCIERO,130214.9,764345.74,PERSONA FISICA,ENROLADO
96024674,BURSANET,ACTIMED   ,FONDO,SIN CENTRO FINANCIERO,750421.86,752555.13,PERSONA FISICA,ENROLADO
95212833,BURSANET,ACTIREN   ,FONDO,CD MX MONTES URALES,3138048.24,3138048.24,PERSONA FISICA,ENROLADO
90049784,BURSANET,ACTIREN   ,FONDO,CD MX CORPORATIVO,3394900.04,3394900.04,PERSONA FISICA,ENROLADO
93557460,BANCO,CUENTA_EJE,CUENTA_EJE,PUE CHOLULA CITY ANGELOPOLIS,2735.56,757.6,PERSONA FISICA,ENROLADO
91771352,BANCO,CUENTA_EJE,CUENTA_EJE,SLP SAN LUIS POTOSI PEDREGAL,72797.33,72797.33,PERSONA FISICA,#N/A
94631694,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,1195513.46,1195513.46,PERSONA FISICA,#N/A
94016276,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,1333000,1333000,PERSONA FISICA,#N/A
92690767,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,814.38,814.38,PERSONA FISICA,ENROLADO
95149639,BANCO,CUENTA_EJE,CUENTA_EJE,VER BOCA DEL RIO LAS AMERICAS,12867.01,12867.01,PERSONA FISICA,ENROLADO
95990396,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX JULIO VERNE POLANCO,15500,125203.98,PERSONA FISICA,ENROLADO
91489484,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,0,0,PERSONA FISICA,#N/A
93994036,BANCO,CUENTA_EJE,CUENTA_EJE,JAL MARINA VALLARTA,0,504916.76,PERSONA FISICA,ENROLADO
93994036,BANCO,CUENTA_EJE,CUENTA_EJE,JAL MARINA VALLARTA,504916.76,504916.76,PERSONA FISICA,ENROLADO
92689819,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX SATELITE,1034989.84,1034989.84,PERSONA FISICA,#N/A
93516557,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,5673.84,90878.45,PERSONA FISICA,ENROLADO
93068211,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX ALTAVISTA,661218.17,661218.17,PERSONA FISICA,ENROLADO
91404368,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,414087.61,414087.61,PERSONA FISICA,#N/A
93509271,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,124265.22,124265.22,PERSONA FISICA,#N/A
96149794,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX LINDAVISTA,100000,100000,PERSONA FISICA,ENROLADO
96148325,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,826.86,826.86,PERSONA FISICA,#N/A
93147957,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,588104.45,588104.45,PERSONA FISICA,#N/A
92559293,BANCO,CUENTA_EJE,CUENTA_EJE,BC TIJUANA PASEO,40610.98,40610.98,PERSONA FISICA,#N/A
92661594,BANCO,CUENTA_EJE,CUENTA_EJE,CHIS TUX GUT BEL. DOMINGUEZ,2982.16,2982.16,PERSONA MORAL,#N/A
92440916,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX SATELITE,0,1028484.96,PERSONA FISICA,#N/A
95730743,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN ANDARES CB,119994.09,119994.09,PERSONA MORAL,#N/A
96026679,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,15931.7,15931.7,PERSONA FISICA,#N/A
91315606,BANCO,CUENTA_EJE,CUENTA_EJE,JAL CHAPALA AJIJIC,0,0,PERSONA FISICA,ENROLADO
90761040,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,21329.34,21329.34,PERSONA FISICA,ENROLADO
93265700,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX TECAMACHALCO,0,0,PERSONA FISICA,ENROLADO
93606309,BANCO,CUENTA_EJE,CUENTA_EJE,SIN MAZATLAN AV DEL MAR,897619,897619,PERSONA FISICA,#N/A
91733311,BANCO,CUENTA_EJE,CUENTA_EJE,NL SAN PEDRO GOMEZ MORIN,0,0,PERSONA FISICA,#N/A
90000415,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,0,0,PERSONA FISICA,#N/A
91042762,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES (CORPORATIVO),1781523.09,1781523.09,PERSONA FISICA,#N/A
92707819,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,710988.57,710988.57,PERSONA FISICA,#N/A
92707819,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,0,710988.57,PERSONA FISICA,#N/A
93709731,BANCO,CUENTA_EJE,CUENTA_EJE,SON CIUDAD OBREGON MIGUEL ALEMAN,0,7464107.76,PERSONA FISICA,ENROLADO
95240057,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,106932.11,106932.11,PERSONA FISICA,#N/A
96120118,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX LINDAVISTA,133277.29,635882.66,PERSONA FISICA,#N/A
92422062,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX PATIO UNIVERSIDAD,0,0,PERSONA FISICA,#N/A
90855610,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,28753.52,28753.52,PERSONA FISICA,#N/A
93556868,BANCO,CUENTA_EJE,CUENTA_EJE,JAL GDL FORUM TLAQUEPAQUE,845828.46,845832.46,PERSONA FISICA,#N/A
94736584,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,800114.98,800114.98,PERSONA FISICA,#N/A
92349687,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,2353922.29,2353922.29,PERSONA FISICA,#N/A
96136908,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX ALTAVISTA,356468.65,356468.65,PERSONA MORAL,#N/A
95695953,BANCO,CUENTA_EJE,CUENTA_EJE,JAL CHAPALA AJIJIC,115000,8472668.95,PERSONA FISICA,#N/A
95695953,BANCO,CUENTA_EJE,CUENTA_EJE,JAL CHAPALA AJIJIC,8357668.96,8472668.95,PERSONA FISICA,#N/A
90591165,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,20654.77,20654.77,PERSONA FISICA,#N/A
94191434,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,1662805.67,1662805.67,PERSONA FISICA,ENROLADO
90675521,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,5296588.06,5296588.06,PERSONA FISICA,#N/A
95166641,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,524337.18,524337.18,PERSONA FISICA,#N/A
93630408,BANCO,CUENTA_EJE,CUENTA_EJE,JAL CHAPALA AJIJIC,0.01,0.01,PERSONA FISICA,#N/A
93013530,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,0,0,PERSONA FISICA,#N/A
91727214,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,0,347.46,PERSONA FISICA,ENROLADO
96045950,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN ANDARES BANCO,503347.92,503347.92,PERSONA FISICA,#N/A
94640844,BANCO,CUENTA_EJE,CUENTA_EJE,JAL GDL PLAZA MEXICO,2018335.71,2018335.71,PERSONA FISICA,#N/A
93962991,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,800892.4,6043.34,PERSONA FISICA,#N/A
93397578,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,0,141583.49,PERSONA FISICA,#N/A
95679957,BANCO,CUENTA_EJE,CUENTA_EJE,QRO QUERETARO BERNARDO QUINTANA,4238.92,838140.56,PERSONA FISICA,#N/A
91227256,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,38133.61,38133.61,PERSONA FISICA,#N/A
94815610,BANCO,CUENTA_EJE,CUENTA_EJE,HGO PACHUCA CAMINO REAL,6527.61,30803.9,PERSONA FISICA,ENROLADO
91088468,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,59566.56,59566.56,PERSONA FISICA,ENROLADO
93832103,BANCO,CUENTA_EJE,CUENTA_EJE,GTO SMA PLAZA LUCIERNAGA,363112.65,363112.65,PERSONA FISICA,#N/A
95400347,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,3180025.68,3180026.59,PERSONA FISICA,#N/A
91943928,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,0,0,PERSONA FISICA,ENROLADO
95506275,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,556,5248.29,PERSONA FISICA,#N/A
93851822,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,16576.45,133407.51,PERSONA FISICA,#N/A
96099031,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,274362.71,464871.39,PERSONA FISICA,#N/A
90418963,BANCO,CUENTA_EJE,CUENTA_EJE,JAL GDL ARCOS VALLARTA,726230.03,726230.03,PERSONA FISICA,#N/A
91639773,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,0,0,PERSONA FISICA,#N/A
94526811,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES (CORPORATIVO),1196129.03,1196129.03,PERSONA FISICA,#N/A
95957981,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,10352.41,16814.92,PERSONA FISICA,#N/A
92528900,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,1970256.24,1970256.24,PERSONA FISICA,#N/A
92565605,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,1576283.52,1576283.52,PERSONA FISICA,#N/A
91288191,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX METEPEC PLAZA IZAR,18567.93,18567.93,PERSONA FISICA,#N/A
93755577,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,344110.49,427458.79,PERSONA FISICA,#N/A
93217545,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,0,0,PERSONA FISICA,#N/A
95159901,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX LINDAVISTA,0,0,PERSONA MORAL,#N/A
92786797,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,1002427.92,1002427.92,PERSONA FISICA,#N/A
91221655,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,82800,82800,PERSONA FISICA,#N/A
93651354,BANCO,CUENTA_EJE,CUENTA_EJE,JAL CHAPALA AJIJIC,0,377287.52,PERSONA FISICA,#N/A
96045141,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,3993.01,3993.01,PERSONA FISICA,#N/A
91663567,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,0,0,PERSONA FISICA,#N/A
94349966,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX PATIO UNIVERSIDAD,405610.37,405610.37,PERSONA FISICA,#N/A
93721447,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES (CORPORATIVO),705777.37,705777.37,PERSONA FISICA,#N/A
91656892,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,1187850.54,1187850.54,PERSONA FISICA,#N/A
92662550,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX VALLE DORADO,0,0,PERSONA FISICA,#N/A
90001033,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,254073.52,254073.52,PERSONA FISICA,#N/A
95244729,BANCO,CUENTA_EJE,CUENTA_EJE,AGS AGUASCALIENTES NTE 509,76094.18,76094.18,PERSONA FISICA,ENROLADO
93170868,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX TECAMACHALCO,233200.88,233200.88,PERSONA FISICA,ENROLADO
92819010,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,271647.17,271647.17,PERSONA FISICA,ENROLADO
93834794,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,320051.22,320051.22,PERSONA FISICA,#N/A
91917773,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,401196.81,401196.81,PERSONA FISICA,#N/A
96065024,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,32000,32683.37,PERSONA MORAL,#N/A
93377281,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX TERRAZA PEDREGAL,41995.12,41995.12,PERSONA MORAL,#N/A
92685783,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,166256.25,166256.25,PERSONA FISICA,#N/A
93778439,BANCO,CUENTA_EJE,CUENTA_EJE,TAMPS NUEVO LAREDO AV COLON,693771.17,4410664.58,PERSONA FISICA,#N/A
93651420,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,522645.53,1522791.14,PERSONA FISICA,#N/A
96099379,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,471687.02,490510.8,PERSONA FISICA,#N/A
91164673,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,2754.92,2754.92,PERSONA FISICA,ENROLADO
93608420,BANCO,CUENTA_EJE,CUENTA_EJE,SIN MAZATLAN AV DEL MAR,263000,960185.56,PERSONA FISICA,ENROLADO
92239771,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX TECAMACHALCO,193626.02,193626.02,PERSONA FISICA,ENROLADO
95231411,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX GT LOMAS VERDES,0,0,PERSONA MORAL,#N/A
95238481,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,4.8,25.96,PERSONA FISICA,#N/A
94827193,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX JULIO VERNE POLANCO,813624.99,813667.3,PERSONA FISICA,#N/A
95897732,BANCO,CUENTA_EJE,CUENTA_EJE,PUE CHOLULA CITY ANGELOPOLIS,17000,200927.91,PERSONA FISICA,ENROLADO
93637635,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX METEPEC PLAZA IZAR,10939.19,10939.19,PERSONA FISICA,ENROLADO
93718591,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,285579.39,472389.3,PERSONA FISICA,#N/A
95173217,BANCO,CUENTA_EJE,CUENTA_EJE,QRO JURICA,2431,2431,PERSONA FISICA,#N/A
95951984,BANCO,CUENTA_EJE,CUENTA_EJE,GTO SMA PLAZA LUCIERNAGA,2376037.53,2482404.61,PERSONA FISICA,#N/A
90571431,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,15000,15000,PERSONA FISICA,ENROLADO
95681714,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,29.87,50.46,PERSONA FISICA,#N/A
95935144,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,1925577.15,3785344.35,PERSONA FISICA,#N/A
91578195,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,706649.4,706649.4,PERSONA FISICA,#N/A
95957841,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,400.13,400.13,PERSONA FISICA,#N/A
91807453,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,2522543.14,2522543.14,PERSONA FISICA,#N/A
96123898,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX LINDAVISTA,9898.74,9898.74,PERSONA MORAL,#N/A
94761434,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,99.6,130.4,PERSONA FISICA,#N/A
92724269,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE BANCO PB,19168.96,19168.96,PERSONA FISICA,#N/A
94492857,BANCO,CUENTA_EJE,CUENTA_EJE,JAL MARINA VALLARTA,1231820.75,1231820.75,PERSONA FISICA,#N/A
93872836,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN PLAZA PATRIA,0,40818.21,PERSONA FISICA,#N/A
93872836,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,40818.21,40818.21,PERSONA FISICA,#N/A
91007351,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,900951.83,900951.83,PERSONA FISICA,#N/A
95738829,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,13545.53,1455077.47,PERSONA FISICA,#N/A
95156402,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,0,0,PERSONA FISICA,#N/A
93943660,BANCO,CUENTA_EJE,CUENTA_EJE,QRO QUERETARO BERNARDO QUINTANA,1398448.2,1398448.2,PERSONA FISICA,#N/A
93952158,BANCO,CUENTA_EJE,CUENTA_EJE,GTO SMA CENTRO,25578.93,7551992.46,PERSONA FISICA,#N/A
93952158,BANCO,CUENTA_EJE,CUENTA_EJE,GTO SMA CENTRO,7526413.53,7551992.46,PERSONA FISICA,#N/A
95522538,BANCO,CUENTA_EJE,CUENTA_EJE,VENTAS EQUITY,101365.89,101365.89,PERSONA FISICA,#N/A
91735100,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX SATELITE,0,0,PERSONA FISICA,#N/A
93757615,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,3227489.98,3227489.98,PERSONA FISICA,#N/A
91882787,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,936463.01,936463.01,PERSONA FISICA,ENROLADO
93725612,BANCO,CUENTA_EJE,CUENTA_EJE,PERSONAL ACTINVER,348233.12,8599084.22,PERSONA FISICA,#N/A
95710380,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,3530930.21,3530930.21,PERSONA FISICA,#N/A
91543785,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,0,0,PERSONA FISICA,#N/A
90877051,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,293899.89,293899.89,PERSONA FISICA,#N/A
95753646,BANCO,CUENTA_EJE,CUENTA_EJE,JAL ZAPOPAN MARIANO OTERO,70012.08,343329.26,PERSONA FISICA,ENROLADO
91105197,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,1358142.19,1358142.19,PERSONA FISICA,#N/A
91025536,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX XOLA,462306.24,462306.24,PERSONA FISICA,ENROLADO
93513299,BANCO,CUENTA_EJE,CUENTA_EJE,QRO QUERETARO BERNARDO QUINTANA,0,468881.85,PERSONA FISICA,#N/A
93817245,BANCO,CUENTA_EJE,CUENTA_EJE,EDO MEX TECAMACHALCO,236529.46,236529.46,PERSONA FISICA,#N/A
93530335,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,1110000,1110000,PERSONA FISICA,#N/A
95823746,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX SANTA FE GLEZ CAMARENA,3154917.01,3154951.31,PERSONA MORAL,#N/A
95127510,BANCO,CUENTA_EJE,CUENTA_EJE,TAMPS NUEVO LAREDO AV COLON,502294.27,502294.27,PERSONA FISICA,#N/A
92370758,BANCO,CUENTA_EJE,CUENTA_EJE,JAL GDL FORUM TLAQUEPAQUE,44123.71,44123.71,PERSONA FISICA,#N/A
93523900,BANCO,CUENTA_EJE,CUENTA_EJE,CD MX MONTES URALES,14607.61,14607.61,PERSONA FISICA,ENROLADO
