CLAVE_CLIENTE,UNIDAD_NEGOCIO,EMISORA_FONDO,CATEGORIA_OP,SALDO_CONTRATO,SALDO_CLIENTE,DESC_TIPO_PERS,ENTIDAD_FEDERATIVA,GENERO,EDAD,STATUS_BE,DESC_CE_FINANCIERO,LAT,LONG
90089772,CASA DE BOLSA,EFECTIVO,,6552293.09,6552293.09,PERSONA FISICA,AGUASCALIENTES,MASCULINO,57,#N/A,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
90030958,CASA DE BOLSA,EFECTIVO,,315677.13,315677.13,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
91590778,CASA DE BOLSA,ACTIMED   ,FONDO,1875326.25,1875326.25,PERSONA FISICA,MORELOS,MASCULINO,41,#N/A,MOR CUERNAVACA DOMINGO DIEZ,18.6813,99.1013
90002627,CASA DE BOLSA,ACTIREN   ,FONDO,3281681.46,3281681.49,PERSONA FISICA,YUCATÁN,MASCULINO,72,#N/A,YUC MERIDA PLAZA LUXUS ALTABRISA,20.7099,89.0943
93786325,CASA DE BOLSA,ALTERNA   ,FONDO,22996.04,52801.52,PERSONA FISICA,SINALOA,MASCULINO,52,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96067236,CASA DE BOLSA,SPXL      ,CAPITALES,0,-1,,CDMX,MASCULINO,21,#N/A,CD MX CORPORATIVO,19.4285,99.1277
90104241,CASA DE BOLSA,ACTICOB   ,FONDO,35219606,51804411.71,PERSONA FISICA,CDMX,MASCULINO,58,#N/A,CD MX MONTES URALES (CORPORATIVO),19.4285,99.1277
95816971,CASA DE BOLSA,EFECTIVO,,1280903.23,1280903.23,PERSONA MORAL,EDOMEX,SIN GENERO,PM,#N/A,EDO MEX METEPEC PLAZA IZAR,19.4969,99.7233
94569688,CASA DE BOLSA,ACTIREN   ,FONDO,0,-1,,QUERETARO,MASCULINO,47,#N/A,QRO QUERETARO BERNARDO QUINTANA,20.5888,100.3899
90058439,CASA DE BOLSA,EFECTIVO,,0,-1,,CDMX,MASCULINO,46,#N/A,CD MX CORPORATIVO,19.4285,99.1277
90338526,CASA DE BOLSA,ACTIREN   ,FONDO,0,-1,,CDMX,MASCULINO,59,#N/A,CD MX CORPORATIVO,19.4285,99.1277
96065321,CASA DE BOLSA,ACTIMED   ,FONDO,100899.34,100899.34,PERSONA FISICA,QUERETARO,MASCULINO,57,#N/A,QRO QUERETARO BERNARDO QUINTANA,20.5888,100.3899
93877215,CASA DE BOLSA,ACTIREN   ,FONDO,444983.71,444983.71,PERSONA FISICA,SINALOA,MASCULINO,72,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93755015,CASA DE BOLSA,EFECTIVO,,500000.71,502515.57,PERSONA FISICA,AGUASCALIENTES,FEMENINO,73,#N/A,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
95748737,CASA DE BOLSA,EFECTIVO,,0,0.03,PERSONA FISICA,CDMX,MASCULINO,48,ENROLADO,CD MX JULIO VERNE POLANCO,19.4285,99.1277
95306601,CASA DE BOLSA,DINAMO    ,FONDO,10171735.54,11169956.49,PERSONA FISICA,SINALOA,MASCULINO,77,#N/A,SIN CULIACAN TORRE STA MARIA,25.8227,108.2217
91257535,CASA DE BOLSA,ACTIMED   ,FONDO,861910.3,1170347.52,PERSONA FISICA,JALISCO,MASCULINO,66,#N/A,JAL ZAPOPAN MARIANO OTERO,20.6595,103.3494
93616787,CASA DE BOLSA,ACTIREN   ,FONDO,991386.55,1573371.34,PERSONA FISICA,CDMX,MASCULINO,62,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
95561072,CASA DE BOLSA,ACTIREN   ,FONDO,0,-1,,CDMX,MASCULINO,26,#N/A,CD MX CORPORATIVO,19.4285,99.1277
95088456,CASA DE BOLSA,EFECTIVO,,0,-1,,CDMX,MASCULINO,27,#N/A,CD MX CORPORATIVO,19.4285,99.1277
94352127,CASA DE BOLSA,ACTIVAR   ,FONDO,0,-1,,SONORA,SIN GENERO,PM,#N/A,SON HERMOSILLO RIO SONORA,29.2972,110.3309
96182720,CASA DE BOLSA,AAPL      ,CAPITALES,0,-1,,CDMX,MASCULINO,52,#N/A,CD MX CORPORATIVO,19.4285,99.1277
90028770,CASA DE BOLSA,EFECTIVO,,3232990.58,3232990.58,PERSONA MORAL,CDMX,SIN GENERO,PM,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90000829,CASA DE BOLSA,EFECTIVO,,0,-1,,CDMX,FEMENINO,77,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95898490,CASA DE BOLSA,ACTIG+    ,FONDO,0,-1,,CDMX,MASCULINO,29,#N/A,CD MX CORPORATIVO,19.4285,99.1277
90228941,CASA DE BOLSA,EFECTIVO,,0,-1,,CDMX,MASCULINO,41,#N/A,CD MX CORPORATIVO,19.4285,99.1277
93451821,CASA DE BOLSA,ACTIREN   ,FONDO,0,-1,,CDMX,MASCULINO,81,#N/A,CD MX CORPORATIVO,19.4285,99.1277
90036096,CASA DE BOLSA,EFECTIVO,,1825494.53,1825494.53,PERSONA FISICA,CDMX,MASCULINO,57,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90031568,CASA DE BOLSA,EFECTIVO,,1867518.63,1867518.63,PERSONA FISICA,CDMX,MASCULINO,61,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
96045232,CASA DE BOLSA,EFECTIVO,,304274.21,304274.21,PERSONA FISICA,JALISCO,MASCULINO,35,#N/A,JAL ZAPOPAN ANDARES BANCO,20.6595,103.3494
90096728,CASA DE BOLSA,EFECTIVO,,0,-1,,EDOMEX,SIN GENERO,PM,#N/A,EDO MEX TOLUCA V CARRANZA,19.4969,99.7233
95823936,CASA DE BOLSA,EFECTIVO,,0,-1,,EDOMEX,MASCULINO,75,#N/A,EDO MEX TOLUCA V CARRANZA,19.4969,99.7233
95680666,CASA DE BOLSA,VTLS-RF   ,FONDO,0,-1,,CDMX,FEMENINO,52,#N/A,CD MX MONTES URALES ,19.4285,99.1277
90401035,CASA DE BOLSA,ACTIVAR   ,FONDO,34530.71,34530.71,PERSONA FISICA,SINALOA,MASCULINO,42,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90136094,CASA DE BOLSA,ACTIMED   ,FONDO,0,-1,,CDMX,FEMENINO,54,#N/A,CD MX JULIO VERNE POLANCO,19.4285,99.1277
94408366,CASA DE BOLSA,EFECTIVO,,0,-1,,NUEVO LEÓN,MASCULINO,31,#N/A,NL SAN PEDRO VALLE,#N/A,#N/A
95896833,CASA DE BOLSA,EFECTIVO,,0,-1,,CDMX,FEMENINO,40,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
93596633,CASA DE BOLSA,ACTIREN   ,FONDO,1168.47,1211.94,PERSONA FISICA,SINALOA,MASCULINO,58,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95210399,CASA DE BOLSA,ACTIMED   ,FONDO,0,-1,,NUEVO LEÓN,SIN GENERO,PM,#N/A,NL SAN PEDRO VALLE,#N/A,#N/A
95824538,CASA DE BOLSA,EFECTIVO,,0,-1,,CDMX,MASCULINO,67,#N/A,CD MX CORPORATIVO,19.4285,99.1277
93868289,CASA DE BOLSA,ACTIMED   ,FONDO,0,-1,,CDMX,MASCULINO,49,#N/A,CD MX CORPORATIVO,19.4285,99.1277
95946216,CASA DE BOLSA,EFECTIVO,,198653.81,599115,PERSONA FISICA,CDMX,FEMENINO,43,#N/A,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
94762309,CASA DE BOLSA,DINAMO    ,FONDO,5097956.84,6148058.86,PERSONA FISICA,CDMX,MASCULINO,84,#N/A,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
93779858,CASA DE BOLSA,EFECTIVO,,0,-1,,EDOMEX,MASCULINO,83,#N/A,EDO MEX SATELITE,19.4969,99.7233
95715496,CASA DE BOLSA,EFECTIVO,,9959766.98,9959766.98,PERSONA FISICA,CDMX,MASCULINO,35,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
96046818,CASA DE BOLSA,IENOVA    ,CAPITALES,15275.79,960914.14,PERSONA FISICA,ESTADO DE MÉXICO,FEMENINO,36,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
92286459,CASA DE BOLSA,EFECTIVO,,154416.29,154416.29,PERSONA FISICA,CDMX,FEMENINO,42,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
93530277,CASA DE BOLSA,ACTIREN   ,FONDO,311198.49,2237120.7,PERSONA FISICA,SINALOA,MASCULINO,48,ENROLADO,SIN MAZATLAN AV DEL MAR,25.8227,108.2217
93580132,CASA DE BOLSA,EFECTIVO,,6156615.36,6156615.36,PERSONA FISICA,SINALOA,FEMENINO,68,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95768081,CASA DE BOLSA,TSLA      ,CAPITALES,83345.31,83345.31,PERSONA FISICA,CDMX,FEMENINO,56,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
90225863,CASA DE BOLSA,GFAMSA    ,CAPITALES,3259555.77,3259555.77,PERSONA FISICA,NUEVO LEÓN,MASCULINO,29,ENROLADO,NL SAN PEDRO VALLE,#N/A,#N/A
90072778,CASA DE BOLSA,AXTEL     ,CAPITALES,487470.49,487470.49,PERSONA FISICA,NUEVO LEÓN,MASCULINO,34,ENROLADO,NL SAN PEDRO VALLE,#N/A,#N/A
95819462,CASA DE BOLSA,ACTIREN   ,FONDO,248907.25,248907.25,PERSONA FISICA,GUANAJUATO,FEMENINO,40,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
94958667,CASA DE BOLSA,EFECTIVO,,230.84,230.84,PERSONA FISICA,SINALOA,MASCULINO,30,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93727980,CASA DE BOLSA,EFECTIVO,,1497528.32,2136328.38,PERSONA FISICA,SINALOA,FEMENINO,44,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90181686,CASA DE BOLSA,EFECTIVO,,469342.91,469342.91,PERSONA FISICA,SINALOA,MASCULINO,73,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95917597,CASA DE BOLSA,BABA      ,CAPITALES,133817.03,133817.03,PERSONA FISICA,SINALOA,MASCULINO,27,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95930608,CASA DE BOLSA,ACTIREN   ,FONDO,306872.43,306872.43,PERSONA FISICA,SINALOA,MASCULINO,41,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95688586,CASA DE BOLSA,MU        ,CAPITALES,102127.74,104373.79,PERSONA FISICA,CDMX,MASCULINO,66,ENROLADO,CD MX PATIO UNIVERSIDAD,19.4285,99.1277
95736351,CASA DE BOLSA,ACTIGOB   ,FONDO,212892.12,212892.12,PERSONA FISICA,CDMX,FEMENINO,69,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
96123013,CASA DE BOLSA,GE        ,CAPITALES,12430.24,12430.24,PERSONA FISICA,SINALOA,MASCULINO,42,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95715231,CASA DE BOLSA,EFECTIVO,,54636.74,54636.74,PERSONA FISICA,CDMX,FEMENINO,74,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
95716403,CASA DE BOLSA,EFECTIVO,,131386.05,131386.05,PERSONA FISICA,CDMX,MASCULINO,34,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
94624483,CASA DE BOLSA,ACTICOB   ,FONDO,1182274.08,1182274.08,PERSONA FISICA,CHIHUAHUA,FEMENINO,40,ENROLADO,CHIH CHIH AV DE LA JUVENTUD,28.633,106.0691
90190679,CASA DE BOLSA,ACTIREN   ,FONDO,274662.32,274662.32,PERSONA FISICA,SINALOA,MASCULINO,47,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90031378,CASA DE BOLSA,AMD       ,CAPITALES,101009.48,101009.48,PERSONA FISICA,SINALOA,MASCULINO,53,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
94722568,CASA DE BOLSA,LIVEPOL   ,CAPITALES,75018.69,75562.25,PERSONA FISICA,CIUDAD DE MÉXICO,MASCULINO,60,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96068929,CASA DE BOLSA,EFECTIVO,,713077.28,713360.57,PERSONA FISICA,SINALOA,MASCULINO,54,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95728846,CASA DE BOLSA,EFECTIVO,,25213.86,25213.86,PERSONA FISICA,CDMX,MASCULINO,25,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
95176871,CASA DE BOLSA,EFECTIVO,,64576.64,64576.64,PERSONA FISICA,CDMX,MASCULINO,30,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
90211095,CASA DE BOLSA,ACTIREN   ,FONDO,1521.27,1521.27,PERSONA FISICA,SINALOA,FEMENINO,73,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95659512,CASA DE BOLSA,SPY       ,CAPITALES,63707.93,63707.93,PERSONA FISICA,CDMX,MASCULINO,35,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
90162587,CASA DE BOLSA,DIS       ,CAPITALES,113047.96,113047.96,PERSONA FISICA,CHIHUAHUA,MASCULINO,40,ENROLADO,CHIH CD JUAREZ PLAZA ODORE,28.633,106.0691
90151259,CASA DE BOLSA,EFECTIVO,,29137.67,29137.67,PERSONA FISICA,CHIHUAHUA,FEMENINO,42,ENROLADO,CHIH CHIH AV DE LA JUVENTUD,28.633,106.0691
90198334,CASA DE BOLSA,ALSEA     ,CAPITALES,17650.01,17650.01,PERSONA FISICA,SINALOA,MASCULINO,32,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96091467,CASA DE BOLSA,DLRTRAC   ,CAPITALES,19880.92,19880.92,PERSONA FISICA,SINALOA,FEMENINO,38,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96036934,CASA DE BOLSA,DLRTRAC   ,CAPITALES,95125.26,95125.26,PERSONA FISICA,SINALOA,FEMENINO,43,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
94965860,CASA DE BOLSA,ACTIREN   ,FONDO,1207974.11,1207974.11,PERSONA FISICA,SINALOA,FEMENINO,45,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93749943,CASA DE BOLSA,ACTIMED   ,FONDO,1377037.22,2455424.51,PERSONA FISICA,SINALOA,MASCULINO,47,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90195595,CASA DE BOLSA,ACTIREN   ,FONDO,357049.18,357049.18,PERSONA FISICA,SINALOA,FEMENINO,48,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96093315,CASA DE BOLSA,DLRTRAC   ,CAPITALES,200193.03,200193.03,PERSONA FISICA,SINALOA,FEMENINO,58,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95186698,CASA DE BOLSA,EFECTIVO,,10000,10000,PERSONA FISICA,CDMX,FEMENINO,53,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
96099643,CASA DE BOLSA,DLRTRAC   ,CAPITALES,498465.42,498465.42,PERSONA FISICA,SINALOA,MASCULINO,59,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90064874,CASA DE BOLSA,TEMGBIA   ,FONDO,45163.33,45163.33,PERSONA FISICA,SINALOA,MASCULINO,24,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90231226,CASA DE BOLSA,ACTIREN   ,FONDO,1193311.31,1193311.31,PERSONA FISICA,EDOMEX,FEMENINO,74,ENROLADO,EDO MEX SATELITE,19.4969,99.7233
95847802,CASA DE BOLSA,SPXS      ,CAPITALES,88005.16,88005.16,PERSONA FISICA,CDMX,MASCULINO,28,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
95167714,CASA DE BOLSA,MU        ,CAPITALES,1096873.33,1096873.33,PERSONA FISICA,SINALOA,MASCULINO,30,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
94551496,CASA DE BOLSA,ACTIMED   ,FONDO,122313.97,122313.97,PERSONA FISICA,CDMX,FEMENINO,37,ENROLADO,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95736070,CASA DE BOLSA,ALTERNA   ,FONDO,124010.07,124010.07,PERSONA FISICA,SINALOA,MASCULINO,31,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95765368,CASA DE BOLSA,ACTI500   ,FONDO,112970.48,397645.31,PERSONA FISICA,CDMX,MASCULINO,40,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
90214859,CASA DE BOLSA,AAPL      ,CAPITALES,7572025.64,7572025.64,PERSONA FISICA,SINALOA,MASCULINO,48,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
94631934,CASA DE BOLSA,ALTERNA   ,FONDO,50324.64,50324.64,PERSONA FISICA,SINALOA,MASCULINO,51,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93817641,CASA DE BOLSA,ACTI500   ,FONDO,1121783.38,1121783.38,PERSONA FISICA,CDMX,MASCULINO,45,ENROLADO,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90190117,CASA DE BOLSA,NFLX      ,CAPITALES,1688816.36,1688816.36,PERSONA FISICA,SINALOA,FEMENINO,57,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95767216,CASA DE BOLSA,ACTIREN   ,FONDO,11050.67,11050.67,PERSONA FISICA,CDMX,FEMENINO,47,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
90205386,CASA DE BOLSA,AAPL      ,CAPITALES,5934176.03,5934176.03,PERSONA FISICA,SINALOA,MASCULINO,65,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90172370,CASA DE BOLSA,ALFA      ,CAPITALES,197502.51,197502.51,PERSONA FISICA,SINALOA,MASCULINO,43,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90205774,CASA DE BOLSA,GMEXICO   ,CAPITALES,982960.22,982960.22,PERSONA FISICA,SINALOA,MASCULINO,48,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90199993,CASA DE BOLSA,ACTIREN   ,FONDO,141557.35,141557.35,PERSONA FISICA,QUINTANA ROO,MASCULINO,75,ENROLADO,QROO CANCUN PLAZA HOLLYWOOD,19.1817,88.4791
90198110,CASA DE BOLSA,ACTIMED   ,FONDO,1387.28,1387.28,PERSONA FISICA,SINALOA,MASCULINO,29,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93757656,CASA DE BOLSA,ACTICRE   ,FONDO,774144.88,1030733.62,PERSONA FISICA,SINALOA,MASCULINO,38,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
94241031,CASA DE BOLSA,ACTIREN   ,FONDO,104812.48,243720.72,PERSONA FISICA,SINALOA,FEMENINO,55,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
94857802,CASA DE BOLSA,ACTIREN   ,FONDO,11268.95,11268.95,PERSONA FISICA,SINALOA,MASCULINO,31,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
91214999,CASA DE BOLSA,EFECTIVO,,20731.49,20805.47,PERSONA FISICA,SINALOA,MASCULINO,35,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90183146,CASA DE BOLSA,EFECTIVO,,143385.23,194011.16,PERSONA FISICA,SINALOA,FEMENINO,46,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95693859,CASA DE BOLSA,ACTIMED   ,FONDO,229918.28,230097.35,PERSONA FISICA,CDMX,MASCULINO,63,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
90217712,CASA DE BOLSA,EFECTIVO,,2,2,PERSONA FISICA,SINALOA,MASCULINO,62,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95263612,CASA DE BOLSA,EFECTIVO,,3460700.77,3460700.77,PERSONA FISICA,CDMX,MASCULINO,70,ENROLADO,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90136383,CASA DE BOLSA,ACTIREN   ,FONDO,503531.07,503531.07,PERSONA FISICA,CDMX,MASCULINO,74,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
94958006,CASA DE BOLSA,VOLAR     ,CAPITALES,8431968.14,8540558.41,PERSONA FISICA,NUEVO LEÓN,MASCULINO,80,ENROLADO,NL SAN PEDRO VALLE,#N/A,#N/A
95648119,CASA DE BOLSA,EFECTIVO,,60626.36,60626.36,PERSONA FISICA,CDMX,MASCULINO,33,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
94156890,CASA DE BOLSA,ROBOTIK   ,FONDO,75300.21,1098300.63,PERSONA FISICA,SINALOA,FEMENINO,38,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96107891,CASA DE BOLSA,ACTIMED,FONDO,20000,20000,PERSONA FISICA,CDMX,MASCULINO,48,ENROLADO,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
90215955,CASA DE BOLSA,HOMEX     ,CAPITALES,13221.23,13221.23,PERSONA FISICA,SINALOA,MASCULINO,40,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90194531,CASA DE BOLSA,ROBOTIK   ,FONDO,1575196.52,1575196.52,PERSONA FISICA,CHIHUAHUA,MASCULINO,53,ENROLADO,CHIH CHIH AV DE LA JUVENTUD,28.633,106.0691
90189895,CASA DE BOLSA,ALFA      ,CAPITALES,873065.08,873065.08,PERSONA FISICA,CHIHUAHUA,MASCULINO,54,ENROLADO,CHIH CHIH AV DE LA JUVENTUD,28.633,106.0691
90140641,CASA DE BOLSA,ACTIMED   ,FONDO,389754.02,389754.02,PERSONA FISICA,JALISCO,MASCULINO,56,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95778577,CASA DE BOLSA,ACTI500   ,FONDO,164339.46,164339.46,PERSONA FISICA,AGUASCALIENTES,MASCULINO,25,ENROLADO,AGS AGUASCALIENTES NTE 509,21.8853,102.2916
95641692,CASA DE BOLSA,EFECTIVO,,49925.19,49925.19,PERSONA FISICA,CDMX,MASCULINO,26,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
95413787,CASA DE BOLSA,ACTI500   ,FONDO,29638.63,29638.63,PERSONA FISICA,SINALOA,MASCULINO,47,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96099080,CASA DE BOLSA,ACTIGOB   ,FONDO,64579.99,64579.99,PERSONA FISICA,CIUDAD DE MÉXICO,FEMENINO,35,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96085949,CASA DE BOLSA,TSLA      ,CAPITALES,595154.33,595154.33,PERSONA FISICA,SINALOA,MASCULINO,28,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93856771,CASA DE BOLSA,ACTICRE   ,FONDO,50180.42,50180.42,PERSONA FISICA,VERACRUZ,FEMENINO,51,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93609790,CASA DE BOLSA,ACTIMED   ,FONDO,125825.28,125825.28,PERSONA FISICA,SINALOA,FEMENINO,29,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90194705,CASA DE BOLSA,URBI      ,CAPITALES,254600.09,254600.09,PERSONA FISICA,CDMX,MASCULINO,62,ENROLADO,CD MX ALTAVISTA,19.4285,99.1277
92590546,CASA DE BOLSA,AZTECA    ,CAPITALES,187212.98,187241.43,PERSONA FISICA,CDMX,MASCULINO,63,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
90130287,CASA DE BOLSA,ALFA      ,CAPITALES,355222.62,355222.62,PERSONA FISICA,SINALOA,MASCULINO,33,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
92864826,CASA DE BOLSA,LIVEPOL   ,CAPITALES,29127.75,29178.56,PERSONA FISICA,SINALOA,MASCULINO,35,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90001934,CASA DE BOLSA,ACTIMED   ,FONDO,118696.75,118696.75,PERSONA FISICA,CDMX,MASCULINO,38,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
95841029,CASA DE BOLSA,DLRTRAC   ,CAPITALES,102558.15,102558.15,PERSONA FISICA,CDMX,MASCULINO,43,ENROLADO,CD MX MONTES URALES,19.4285,99.1277
90216482,CASA DE BOLSA,TSLA      ,CAPITALES,663060.6,663060.6,PERSONA FISICA,SINALOA,MASCULINO,38,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95579561,CASA DE BOLSA,MCHI      ,CAPITALES,26205.26,26205.26,PERSONA FISICA,CDMX,MASCULINO,58,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
93559235,CASA DE BOLSA,ACTIREN   ,FONDO,449447.27,449447.27,PERSONA FISICA,CDMX,FEMENINO,60,ENROLADO,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95592085,CASA DE BOLSA,ACTIREN   ,FONDO,160541.37,160541.37,PERSONA FISICA,SINALOA,MASCULINO,39,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96118484,CASA DE BOLSA,ACTIMED   ,FONDO,100813.91,100813.91,PERSONA FISICA,SINALOA,MASCULINO,49,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93550549,CASA DE BOLSA,R         ,CAPITALES,2141.95,99580.41,PERSONA FISICA,SINALOA,MASCULINO,40,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
93734317,CASA DE BOLSA,ACTIREN   ,FONDO,118293.85,118300.69,PERSONA FISICA,CDMX,MASCULINO,41,ENROLADO,CD MX CORPORATIVO,19.4285,99.1277
92567205,CASA DE BOLSA,EFECTIVO,,74592.28,1753791.23,PERSONA FISICA,SINALOA,MASCULINO,66,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90151028,CASA DE BOLSA,ALPEK     ,CAPITALES,16653420.78,16653420.78,PERSONA FISICA,QUERETARO,MASCULINO,55,ENROLADO,QRO QUERETARO BERNARDO QUINTANA,20.5888,100.3899
90078072,CASA DE BOLSA,ACTIREN   ,FONDO,5023023.59,5023023.59,PERSONA FISICA,CDMX,MASCULINO,66,ENROLADO,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
95307617,CASA DE BOLSA,EFECTIVO,,26407.59,26407.59,PERSONA FISICA,CDMX,FEMENINO,24,ENROLADO,CD MX XOLA,19.4285,99.1277
96095013,CASA DE BOLSA,ACTIMED   ,FONDO,58000,58000,PERSONA FISICA,SINALOA,MASCULINO,29,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
90063900,CASA DE BOLSA,ALTERNA   ,FONDO,385007.88,385007.88,PERSONA FISICA,SINALOA,MASCULINO,30,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95983920,CASA DE BOLSA,ORBIA     ,CAPITALES,311193.49,311193.49,PERSONA FISICA,SINALOA,MASCULINO,38,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
95067344,CASA DE BOLSA,ACTIMED   ,FONDO,1.26,2.46,PERSONA FISICA,CDMX,MASCULINO,34,ENROLADO,CD MX SANTA FE GLEZ CAMARENA,19.4285,99.1277
96124144,CASA DE BOLSA,ACTI500   ,FONDO,106370.8,106370.8,PERSONA FISICA,SINALOA,MASCULINO,43,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
96099528,CASA DE BOLSA,LACOMER   ,CAPITALES,2000000,2000000,PERSONA FISICA,SINALOA,MASCULINO,62,ENROLADO,SIN CENTRO FINANCIERO,25.8227,108.2217
